"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 4 default","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 5 default"
"","variation","by2024214","Kedi Balkon Güvenlik Filesi 1.7x14 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3149","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","118","Ölçü","1.7x14 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248912","Kedi Balkon Güvenlik Filesi 1.7x14 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3449","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","119","Ölçü","1.7x14 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243313","Kedi Balkon Güvenlik Filesi 1.7x15 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","120","Ölçü","1.7x15 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024215","Kedi Balkon Güvenlik Filesi 1.7x15 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3299","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","121","Ölçü","1.7x15 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248913","Kedi Balkon Güvenlik Filesi 1.7x15 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","122","Ölçü","1.7x15 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243314","Kedi Balkon Güvenlik Filesi 1.7x16 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","123","Ölçü","1.7x16 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024216","Kedi Balkon Güvenlik Filesi 1.7x16 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3399","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","124","Ölçü","1.7x16 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248914","Kedi Balkon Güvenlik Filesi 1.7x16 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","125","Ölçü","1.7x16 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243315","Kedi Balkon Güvenlik Filesi 1.7x17 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3899","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","126","Ölçü","1.7x17 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024217","Kedi Balkon Güvenlik Filesi 1.7x17 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","127","Ölçü","1.7x17 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248915","Kedi Balkon Güvenlik Filesi 1.7x17 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","128","Ölçü","1.7x17 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243316","Kedi Balkon Güvenlik Filesi 1.7x18 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","129","Ölçü","1.7x18 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024218","Kedi Balkon Güvenlik Filesi 1.7x18 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","130","Ölçü","1.7x18 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248916","Kedi Balkon Güvenlik Filesi 1.7x18 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","131","Ölçü","1.7x18 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243317","Kedi Balkon Güvenlik Filesi 1.7x19 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4099","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","132","Ölçü","1.7x19 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024219","Kedi Balkon Güvenlik Filesi 1.7x19 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","133","Ölçü","1.7x19 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248917","Kedi Balkon Güvenlik Filesi 1.7x19 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4049","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","134","Ölçü","1.7x19 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243318","Kedi Balkon Güvenlik Filesi 1.7x20 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4199","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","135","Ölçü","1.7x20 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by2024220","Kedi Balkon Güvenlik Filesi 1.7x20 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3999","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","136","Ölçü","1.7x20 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20248918","Kedi Balkon Güvenlik Filesi 1.7x20 Mt 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4199","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","137","Ölçü","1.7x20 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","1037","Kedi Balkon Güvenlik Filesi 2.3x2 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 2,3x2 metre boyutlarında BEYAZ file, -10 metre 4mm kalınlığında iskota/dağcı halatı, -16 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","498","","0","0","","","","","1","","","1249","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","138","Ölçü","2.3x2 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","1038","Kedi Balkon Güvenlik File2.3x3 Mt 4mm Ip Kalınlığı 4x4 Gözenekli Montaj Malzeme","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 2,3x3 metre boyutlarında BEYAZ file, -12 metre 4mm kalınlığında iskota/dağcı halatı, -20 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","1599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","139","Ölçü","2.3x3 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","1047","Kedi Balkon Güvenlik Filesi 2.3x12 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 2,3x12 metre boyutlarında BEYAZ file, -30 metre 4mm kalınlığında iskota/dağcı halatı, -54 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","3849","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","140","Ölçü","2.3x12 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by202410365","Kedi Balkon Güvenlik Filesi 2.5x2 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","498","","0","0","","","","","1","","","1599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","141","Ölçü","2.5x2 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243110","Kedi Balkon Güvenlik Filesi 2.5x2 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","749","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","142","Ölçü","2.5x2 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410366","Kedi Balkon Güvenlik Filesi 2.5x3 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","495","","0","0","","","","","1","","","1679","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","143","Ölçü","2.5x3 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242903","Kedi Balkon Güvenlik Filesi 2.5x3 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1200","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","144","Ölçü","2.5x3 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","1050","Kedi Balkon Güvenlik Filesi 2.5x3 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 2,5x3 metre boyutlarında BEYAZ file, -12 metre 4mm kalınlığında iskota/dağcı halatı, -20 adet 70'lik çelik kanca ve dübel, -4 adet 6mm çelik kanca Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyazolmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garantikapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","499","","0","0","","","","","1","","","1499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","145","Ölçü","2.5x3 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","10010010010031011","Kedi Güvenlik Filesi 2.5x3 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparat","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","1599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","146","Ölçü","2.5x3 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410367","Kedi Balkon Güvenlik Filesi 2.5x4 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","147","Ölçü","2.5x4 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242904","Kedi Balkon Güvenlik Filesi 2.5x4 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1599","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","148","Ölçü","2.5x4 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","10010010010031012","Kedi Güvenlik Filesi 2.5x4 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparat","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2099","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","149","Ölçü","2.5x4 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410368","Kedi Balkon Güvenlik Filesi 2.5x5 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2099","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","150","Ölçü","2.5x5 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20243113","Kedi Balkon Güvenlik Filesi 2.5x5 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1699","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","151","Ölçü","2.5x5 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","TYCF1LGQ0N172950475125901","Kedi Balkon Güvenlik Filesi 2.5x5 Mt 2mm İp Kalınlığı","1","0","visible","","","","","taxable","","1","100","","0","0","","","","","1","","","1799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","152","Ölçü","2.5x5 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","by20245324","Kedi Balkon Güvenlik Filesi 2.5x5 Mt 2mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1875","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","153","Ölçü","2.5x5 m","1","1","","İp Kalınlığı","2 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Hafif","1","1",""
"","variation","10010010010031013","Kedi Güvenlik Filesi 2.5x5 Metre - Siyah Renk, 3mm İp Kalınlığı, 3.5x3.5 cm Gözenek+ Montaj Aparat","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","154","Ölçü","2.5x5 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","3.5x3.5","1","1","","Renk","Siyah","1","1","","Mukavemet","Orta","1","1",""
"","variation","by202410369","Kedi Balkon Güvenlik Filesi 2.5x6 Metre 3mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","2499","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","155","Ölçü","2.5x6 m","1","1","","İp Kalınlığı","3 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
"","variation","by20242906","Kedi Balkon Güvenlik Filesi 2.5x6 Mt 2.5mm İp Kalınlığı 4x4 Gözenekli + Montaj Malzemeleri","1","0","visible","","","","","taxable","","1","998","","0","0","","","","","1","","","1799","Güvenlik Filesi > Kedi Filesi","","","https://i.hizliresim.com/d1cqyml.jpg","","","parent-kedi-filesi","","","","","","156","Ölçü","2.5x6 m","1","1","","İp Kalınlığı","2.5 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Orta","1","1",""
